PID,SalePrice
905478030,150257.71746272274
527210050,410095.8163541112
535382020,159534.6720789158
528110070,323989.28342858166
902303100,147486.28559276063
903456090,70657.7857701713
528186080,311549.34699056577
909275310,247739.04258658137
908128100,178239.07433667756
908102140,110892.46718131035
531385060,172989.47360194815
902103100,125105.34096591515
528106010,411027.5421978951
534430080,133745.08305886365
533252130,182944.03451489846
528458160,328129.8215440335
902300110,112797.17190903297
528228275,198496.65576372007
907130060,170010.57962895112
905105190,124601.78856875264
908225240,111797.78375269334
528480060,291022.3606733313
526355170,257448.66035331532
902105010,104676.27697650669
903225160,122079.57855747208
924151050,221422.337314676
535456010,135722.44400411178
907130110,166575.6341640899
909451040,115980.59663353588
535126140,186942.8803744798
533253050,168684.79573151877
905480240,109251.373937097
905479110,108053.847904159
903233140,113518.0287453086
909254070,215341.00162635365
907250020,265682.58748590713
908102260,138958.5491679177
527403360,122064.56959768693
906225210,159412.71012865275
527359010,170817.1024114649
905100030,138923.61511758325
909250030,142686.261201915
908225320,147710.57350790442
905201030,111641.33256793505
914474020,223634.57970633425
532479020,151659.21531876567
528228575,238960.3017854717
527107240,163757.65216177175
533253210,188185.71910633577
527127150,242348.35480877582
531450120,177372.94107533403
905427050,163183.08711285453
527258010,366996.7795187356
906476140,173968.8612172723
533236090,427970.1646658876
908103090,99881.52699314918
908250090,111090.25869472435
528181010,212616.1133001473
907227090,141697.88545290605
527302185,247142.3905928276
535426150,145967.65685956564
909254100,167617.02194390382
531382120,200545.2662663218
921201060,292257.15768620744
528180140,324493.6991200836
905402090,151344.70276950745
902207120,105042.56346173144
902134100,104330.30332426832
908178050,222148.84910106254
535451210,121428.69279477122
528114050,324309.9033220154
907203010,141697.88545290605
534151175,225974.9943426459
908228040,116882.39270186255
902110080,132232.4053480632
923277040,130947.30887908631
908204160,91587.55015773984
905402110,130673.82772406582
905102060,122167.463693011
902402010,133659.00660422345
527107130,212347.66413497715
909251030,179527.0940701423
903225040,112095.38847793109
902405120,124433.06099564553
534201280,132224.3407960109
527451290,83154.74852700658
905451390,159204.63373277412
528456200,231199.05035439035
902110130,100521.68631285673
528112010,271579.5626264943
905226130,158883.98257839034
905108120,163207.5101339535
532353120,124345.31860315806
528120030,322240.3616223845
527450110,101040.64465470258
533244040,308443.9177748372
910205120,86331.79529239461
535452100,132290.2934075942
528106050,416538.2223455963
909100170,116268.75376284088
531453040,163624.95969465317
535304060,118519.12410945803
528431120,257134.48352271278
904100170,171428.59025906472
528218090,173960.6086031706
527131110,292552.80573848647
533208010,205234.81620054672
906226080,137593.52991011133
535152200,139687.9617992964
528231020,187916.66891696872
911128010,103584.98518501475
527455250,128592.84810954341
535403150,149916.4746286685
533251110,295073.76260718855
535457010,144025.17377336073
528110040,434229.15034892666
923252080,124961.65933540321
909101010,115441.94036732883
535177110,192705.87608510823
528354050,287652.6728483088
528235000,187916.66891696872
909252150,148822.15230381204
909275110,200064.24516697798
534427040,154411.80266025968
535151080,136213.88042842862
923226320,106641.66164224458
535450210,132392.13962511107
905403050,112446.70537557383
535382150,94776.18392059172
535176070,153786.50928643424
905103140,144077.14060224578
534201260,133987.32384146756
531451110,129377.2230599494
528348010,315361.2258489871
527212050,402505.5980557933
532377130,138480.58102971705
535325320,126845.22190178122
535383110,101674.55797038735
531450030,196603.73779734227
903401020,192885.39733655503
531363050,158487.80570228235
528358030,354900.7148035645
528456230,215967.16119020557
903227140,117528.16451198056
909179020,259713.7083241337
905202090,123386.49930542205
535453040,130786.30429998487
535302130,138203.70414461353
528480040,267093.5035524911
905104180,124345.31860315806
534451050,102559.00931350875
531452010,123277.81807859094
923228220,82683.5098579487
903233100,138479.3158876713
906392080,187582.78529731787
903232090,138272.7998354046
903426200,132476.12560355113
903451110,123210.46167653296
909250150,170987.40465816454
527180040,190411.31112139457
909253080,192127.81392667527
534431130,127057.45109040866
921205070,315829.87588358426
527105060,164912.86865555024
528290140,177004.8711011897
527451110,127506.2091664488
903201080,161287.0922531456
921128050,340044.022865077
905101330,105282.9178949375
909250200,137920.94097751516
916403020,202237.78358623156
535151020,131266.34721405077
908152290,121598.96338393801
535355100,101762.48775489937
923400125,151535.33125537686
903227020,122298.35386768848
528322020,341432.57052205387
909451140,130687.66239783315
909451020,115980.59663353588
908225290,146307.5915958404
532377100,132298.71087167982
534129380,155296.40803850736
902304040,178849.7933128167
534276180,133509.49692271775
528222040,201016.89915388517
528176070,314401.025246872
902400110,465482.27596863406
903233030,118599.78829203159
531367050,229186.33245318488
907227300,137708.40556766742
923226290,82683.5098579487
906340080,295091.21344190056
533206050,198229.36748653444
535304170,138482.33505692368
528315060,301849.36200664926
923276030,131757.278464919
907270050,282568.4894402552
902109080,100228.16998333087
904100030,136658.5044264308
528439050,254924.38482659584
534401110,132066.13715796178
908275040,138330.64347652943
902300040,139271.26640009918
527302020,202821.07662102405
534477110,168481.83823204128
527325090,207382.503121046
902106130,106265.02363424198
528164040,337319.32640693395
906203140,233026.77388492387
535375040,77602.36287271846
527455060,136684.98486073385
535451250,168785.79466039003
907131190,205829.45648314676
923425030,134429.1729142792
911204090,110637.89032782492
907290160,132842.45046161127
909451100,139997.72392808564
534426040,132282.36322721944
916386180,211734.55033470318
907405030,210602.98724286654
903226060,160879.921589494
528315070,285909.24180468015
527210030,439649.12723271654
533212050,141900.03736939075
528228460,164004.87763498718
535105060,159582.02743767592
906392070,184078.7507479516
914476130,156743.40348218285
908275180,117238.19505199458
533236040,189138.62830087417
533254110,337432.229682273
534455030,160759.83148315994
528321010,359553.2703539515
528435060,249988.38095387907
535403200,126555.5965717615
528110020,515672.991313444
907194130,208679.92236823868
528186190,240466.03266533252
902206040,109316.88234093404
921128020,344855.60136319685
533250110,198969.51032202554
534479300,125768.85311310893
534225120,147563.039129418
903425245,204029.4324122377
533130170,372001.33775247575
909100080,137420.62062766808
923230180,141469.9160679859
533223020,163910.0327887552
905106170,122832.22536330431
907202220,165768.9785635405
907251100,259329.8227336188
527163010,175679.03601428834
526353030,247591.69213325725
903425420,116984.15047126281
528108070,357013.31599366595
903401030,164521.11641761358
531375110,147204.90757434082
904301410,125276.14581447543
902204120,126220.53233430274
904302020,112887.63989815375
902202090,121622.83068956586
528344020,343964.8287067035
908103260,138058.28109427888
909251170,153580.2603220096
911370450,249417.8212664297
903456110,186454.78042304798
908276230,111797.78375269334
535105160,143407.86411713896
902207130,55796.92510668031
923228230,82683.5098579487
903457040,189765.92575509622
908102130,137366.53391783746
535151040,137712.9252640997
921126010,282499.53094078356
534276010,122064.56959768693
534204030,125186.98312657909
911104060,87117.22801742016
903450110,69462.77254046925
527328050,152301.99266999896
910206010,36244.20273648705
527451400,110350.70618495508
907290090,221961.04090389682
531363030,167528.22159834194
528218080,188120.34073617833
527451200,118058.4731147944
903427120,149686.83929707247
534431020,113518.82962649516
535153140,156947.0204774394
534403290,199611.19201770856
534479120,132799.35719771867
907135040,154505.28991555903
533350050,321791.38118105114
535451110,122064.56959768693
533213070,172064.02020111174
916384100,255549.82909852214
535126040,206364.73789796003
909282060,196700.95945585068
528427100,260006.2240076027
534430090,130998.19920116832
528348030,290887.6735070741
923228390,55487.55220000018
908186050,135385.32511727157
531452100,150667.9663335431
902207150,107988.84280588507
528120160,284913.9610618573
535354130,139311.43105628615
533208090,198693.20719612818
535381060,70655.86094628999
527452190,144386.1506135352
903233120,135728.96211064106
905109130,259779.19938494047
909281030,165976.8670500259
910203250,55905.47716043468
528294010,174767.23268417036
528172020,278471.9038732599
535380010,135374.97082824763
916382010,219482.445853284
532479140,140327.1382153696
905452040,152730.57326858654
534475185,174826.8198048107
534178010,125142.91374383973
527212040,365560.40314443875
909175030,152502.73614390247
531479030,138643.06495268346
902100130,88427.06777059697
909101070,93979.05017413854
902109130,98551.20219673359
528365070,309315.22830454865
534276360,130082.22803786502
527180100,200008.99890653233
527455100,137912.81246591063
902301130,96322.44759923223
532378120,122832.22536330431
903455140,119180.28838022273
910201050,128832.55034873597
923400040,186469.08953884448
914476430,160882.1195708114
533206070,250217.7356464544
909451130,116909.6099025385
903226150,118530.33131385692
534400050,175733.87754133984
908102160,132697.92283520283
533236050,222090.28827273022
528488140,205110.73677689643
906380010,202569.5220154481
903454090,125064.61856265743
535450310,183124.48649989167
531371070,174562.486435255
531477050,141249.2434483087
905103180,126287.21311415065
902402130,90258.59304048002
531452260,177538.91363076947
527376110,181916.6214933929
909250220,140654.462556483
527427160,148812.54026398045
907202050,151164.37096128153
531379050,232583.25076474284
528240030,190763.9139458106
903430090,146242.7894922241
534127080,220906.84133690476
907265100,234879.52683799414
527405130,114422.46026318242
532351050,129139.10016589783
535305030,108739.15547198849
535450190,105296.06443908112
527355280,193496.42531387313
906380190,181884.8714490479
907203090,144767.6788050503
908203100,112277.56975190173
905200260,175017.52981888957
906475170,266917.1974507269
909201110,155254.2436877553
534126090,211049.45919097375
907200190,144693.01012974256
534430050,123558.8265783455
909201180,121547.34464876914
528108130,365164.40467442526
909276200,152093.45211760388
916402015,201844.2065512869
904100190,110167.03622581463
532353130,128918.3764980367
527145090,236112.47851975836
535375130,91844.37236885072
533254100,224281.74928385273
528142110,355994.09628860536
528235200,187916.66891696872
923202015,169648.66838405392
905451340,122365.09784867431
528218100,184852.23632810908
528240130,200730.1412517753
911370540,241046.16324868574
909175050,157368.9782736066
907410040,215622.8874907594
528108010,272393.3643739001
531376030,191674.91324498624
905453080,208050.34047453277
906226120,164251.69670735576
908154080,198925.06635203268
534451120,106668.34006316663
535478090,122064.56959768693
903206170,157813.31411579848
902406030,107553.62161154173
907414040,204447.36844252422
911102170,88058.0944104539
923225360,90623.42715490541
902106040,156499.4747477803
534477090,150043.84960231875
906378150,313195.46691486076
535325460,223297.8534853535
534275220,115095.67679002025
535353140,72121.83592187456
907412020,204054.45701403596
528358040,300919.57696774247
906380200,192584.63442302105
903231080,98008.26778262568
907275080,243229.59330981228
533212110,145833.63081874303
904301110,111468.21459821647
531363040,167706.44917410813
535104120,170553.59529928857
527427110,130926.64413628446
527354050,166116.73220114567
907420060,181131.27582555744
905101300,134242.2589687744
528435050,267033.5727694812
903234160,126745.1862645768
534177230,207983.69779727803
923228270,82683.5098579487
535427070,243909.45146778828
527455050,154800.8213329828
535155110,132456.65790428163
923226270,97331.60011199207
909251090,237426.58683990553
535304100,135770.58065738346
916380070,295826.3407808187
534201230,132166.3563722176
535179160,128850.43428105833
531451020,183072.24671576513
528344060,280323.9779888841
535402220,173941.035926859
903226160,117446.31651916746
902107050,89837.54888112796
905480030,129247.70122142452
527183060,242240.25826262854
909252110,185721.95285085918
902111010,101577.11873884432
535404080,119738.77768884914
908188140,155145.42575291783
907285010,224174.2188771137
905352030,238835.91870127633
535175050,151533.6506507987
906425045,161374.3338669554
535152060,132456.65790428163
903204040,140959.3624866214
903458020,81829.21358336782
923204040,143093.3220071504
903236200,113279.35173139539
535457020,152704.5120888831
527451380,118058.4731147944
531375140,146007.12061937235
528174060,184938.41618906043
903400180,175353.79739633616
903227150,130057.50471299322
909250070,150415.39828637656
909425180,194941.3245685745
