PID,SalePrice
528480060,291069.2089799094
526355170,257357.69822503676
902105010,104642.63750464281
903225160,121221.94974040323
924151050,221364.04904249863
535456010,135718.613773379
907130110,166633.25299406805
909451040,121833.97452447732
535126140,186887.92022799485
533253050,168655.70847061585
905480240,109577.11884335324
905479110,108116.14900739488
903233140,112816.50636114381
909254070,215300.6639709522
907250020,265622.91637342185
908102260,138967.35920021846
527403360,122106.79319264507
906225210,159496.00069982233
527359010,170847.54277818376
905100030,138952.1196052153
909250030,142822.78451080175
908225320,147810.9996485177
905201030,111727.06537097048
914474020,223496.65346594382
532479020,151795.25915201835
528228575,239178.22806921322
527107240,163801.16562137884
533253210,188173.81501614983
527127150,242220.94707273255
531450120,177428.053601269
905427050,163278.78369033532
527258010,367070.04801866127
906476140,173887.1496588577
533236090,427713.7892562371
908103090,99825.92627446243
908250090,111158.87175153331
528181010,212502.9618201845
907227090,141836.45469185
527302185,247128.14563295827
535426150,145939.13897353056
909254100,167635.75049362227
531382120,200607.86728091835
921201060,292252.64533401304
528180140,324210.20335807634
905402090,151310.12649225057
902207120,105003.15044341654
902134100,104324.85860988559
908178050,222052.1602340244
535451210,121503.62834256391
528114050,324384.6405738785
907203010,141836.45469185
534151175,225967.3467584402
908228040,117042.00760910448
902110080,132080.543475836
923277040,131028.73771165276
908204160,91626.49041350189
905402110,130702.42333040734
905102060,122167.92776859977
902402010,133583.54971079732
527107130,212348.1676511909
909251030,179598.619904723
903225040,111444.65395817712
902405120,124577.5527908578
534201280,132259.1925462157
527451290,82975.99492299449
905451390,159301.70926226475
528456200,231201.58018164022
902110130,100336.45029431692
528112010,271708.93389668496
905226130,158841.8193921773
905108120,163159.6908755648
532353120,124373.9388844683
528120030,322337.7161373652
527450110,100972.15219625196
533244040,308535.2791593347
910205120,86282.80198928388
535452100,132199.98206085613
528106050,416598.70884321677
909100170,116295.08368986231
531453040,163684.81528872892
535304060,118534.29888978906
528431120,257204.6880585457
904100170,171415.8010208552
528218090,173939.62748217757
527131110,292717.8701424422
533208010,205060.56879645895
906226080,137722.25322980242
535152200,139716.90756865835
528231020,187910.82110583415
911128010,103597.73434691541
527455250,128630.4255013172
535403150,149887.73950803938
533251110,295186.3045554052
535457010,143996.7107658866
528110040,434288.54455369053
923252080,125090.74280106643
909101010,115620.67913868433
535177110,192667.0994562417
528354050,287692.99342018424
528235000,187910.82110583415
909252150,148762.3003275727
909275110,200165.48415859274
534427040,154382.65733420718
535151080,136185.25831196483
923226320,106759.32407356736
535450210,132512.12200020457
905403050,112609.9712525165
535382150,94777.02373520844
535176070,153757.43101313445
905103140,144097.30436721887
534201260,133958.53377069277
531451110,129180.01582529861
528348010,315359.4465952654
527212050,402662.31569587585
532377130,138498.57264120766
535325320,127017.50128281904
535383110,101670.94339140222
531450030,196606.01739412942
903401020,192121.11518522588
531363050,158559.30475535174
528358030,354910.7154207289
528456230,216060.4378637457
903227140,116671.0610982954
909179020,259708.21233980797
905202090,123446.42889779992
535453040,130822.247089288
535302130,138233.85683308647
528480040,267168.4538871095
905104180,124373.9388844683
534451050,101942.55925367972
531452010,123075.03731114013
923228220,82746.35613649836
903233100,137810.4301497561
906392080,187575.587026626
903232090,137604.1280796025
903426200,132389.56785954643
903451110,123285.23948123562
909250150,171005.2985810425
527180040,190392.74754177497
909253080,192227.71841560703
534431130,127096.15114136551
921205070,315838.7613039372
527105060,164956.07145635693
528290140,177044.2541775746
527451110,127533.80064221118
903201080,160572.44153627037
921128050,339977.8477273693
905101330,105310.82946394985
909250200,137871.7809285825
916403020,202279.22162926447
535151020,131237.26884651138
908152290,121592.90951318285
535355100,101724.96084510253
923400125,151623.16995463046
903227020,121596.28348615377
528322020,341439.18009699596
909451140,136540.61126696164
909451020,121833.97452447732
908225290,146309.9028664937
532377100,132321.5339169398
534129380,155343.36267821374
902304040,178791.2813181284
534276180,133543.36074784034
528222040,200964.38301724324
528176070,314515.3303265883
902400110,465463.3111767428
903233030,117949.77364354076
531367050,229190.39431108657
907227300,137849.64019282727
923226290,82746.35613649836
906340080,295047.61758533795
533206050,198090.27002859642
535304170,138453.82545984085
528315060,301987.8341652377
923276030,131838.16547237348
907270050,282522.6654010606
902109080,100325.27154300104
904100030,136809.69663559893
528439050,254943.72152880396
534401110,132110.44681840116
908275040,138301.96187648468
902300040,139182.550777631
527302020,202864.52453432194
534477110,168593.60701576775
527325090,207362.2267168662
902106130,106258.20962260675
528164040,337347.33191535197
906203140,233030.66791258572
535375040,77687.16666874572
527455060,136707.3761292501
535451250,168913.0996397117
907131190,205828.3995259193
923425030,134508.23256279415
911204090,110568.84118535067
907290160,132640.68973931397
909451100,145899.64322000105
534426040,132317.1706358325
916386180,211743.35874019595
907405030,210661.22152373986
903226060,160169.33983171318
528315070,285895.4628538197
527210030,439791.09545744193
533212050,141825.7534024822
528228460,164318.41867361544
535105060,159438.08401383949
906392070,184070.11669517236
914476130,156763.857773097
908275180,117402.57335341972
533236040,188864.92955017652
533254110,337521.7269941068
534455030,160769.8225377891
528321010,359564.2523220061
528435060,250090.32132815092
535403200,126525.77833421607
528110020,515749.990385374
907194130,208678.963388964
528186190,240230.92085975513
902206040,109440.65053811924
921128020,344793.17277601565
533250110,198711.35758938605
534479300,125808.48143024331
534225120,147546.36939970095
903425245,203111.2876338231
533130170,372168.01386523846
909100080,137432.8812755328
923230180,141564.68839885836
533223020,163716.82508204167
905106170,122861.89235168566
907202220,165920.42973486107
907251100,259274.41003719228
527163010,175718.88893566636
526353030,247501.4817245868
903425420,116131.76306969355
528108070,357072.351176046
903401030,163809.17607047939
531375110,147336.97730615057
904301410,125295.97942323066
902204120,126328.14751539793
904302020,112919.14975753309
902202090,121735.08462092702
528344020,343972.1310950006
908103260,138089.97204918484
909251170,153683.52085956617
911370450,249006.11531533737
903456110,186299.5727195571
908276230,111864.87567479527
535105160,143433.7138376071
902207130,55868.87992820419
923228230,82746.35613649836
903457040,189797.12036933366
908102130,137338.91740740213
535151040,137743.47348216706
921126010,282451.07188327756
534276010,122106.79319264507
534204030,125227.0263739439
911104060,87169.05465530776
903450110,69392.62694166657
527328050,152349.16887668075
910206010,36450.089138831325
527451400,110331.18414929137
907290090,221963.77771927963
531363030,167519.56404947877
528218080,188066.38853223488
527451200,117989.82325558443
903427120,149594.16637186782
534431020,113803.65926483214
535153140,156960.70737725554
534403290,199548.1566673543
534479120,132965.98085646445
907135040,154634.43881272135
533350050,321774.5486020216
535451110,122106.79319264507
533213070,171873.11827951833
916384100,255495.7131287099
535126040,206319.91644916363
909282060,196657.74664907932
528427100,260028.7992781332
534430090,130969.08719786353
528348030,290927.363198946
923228390,55391.16691020148
908186050,135084.7949115251
531452100,150471.0733027948
902207150,107980.7841221503
528120160,285008.26963221875
535354130,139430.58430958414
533208090,198554.95119144593
535381060,70823.39880308724
527452190,144466.63678709423
903233120,135062.8926778646
905109130,259741.32200752245
909281030,166005.10752499237
910203250,56172.87903375442
528294010,174807.40135380154
528172020,278571.0700386437
535380010,135287.53268468525
916382010,219492.65399380308
532479140,140286.1057464461
905452040,152672.49109585755
534475185,174793.85240001348
534178010,125079.99554759159
527212040,365722.8683214391
909175030,152606.33913358534
531479030,138781.6362082031
902100130,88421.55333412508
909101070,94075.90501313072
902109130,98480.53508791488
528365070,309349.22466039564
534276360,130139.60179553129
527180100,199993.51905182
527455100,137934.923367188
902301130,96296.12908948031
532378120,122861.89235168566
903455140,119092.59136416343
910201050,128924.90837890106
923400040,186615.90084908018
914476430,160812.56525476283
533206070,249973.8056812089
909451130,122763.02333119296
903226150,117747.22901357275
534400050,175700.67017999338
908102160,132733.55809493767
533236050,221836.52530743048
528488140,205199.74769901892
906380010,202530.04187525745
903454090,125123.74455146393
535450310,183230.21808667606
531371070,174618.6801740448
531477050,141385.89322348623
905103180,126257.2122888677
902402130,90249.36588492693
531452260,177537.61381172627
527376110,181893.5526787155
909250220,140760.6820354436
527427160,148514.39214250573
907202050,151296.09625710416
531379050,232587.16861395055
528240030,190746.9161151583
903430090,146309.06641575534
534127080,220904.69646031177
907265100,234812.1813211938
527405130,114512.39233768039
532351050,129164.28394124123
535305030,108667.90729409925
535450190,105485.05273467742
527355280,193534.5701460628
906380190,181875.29166770133
907203090,144904.10508870106
908203100,112343.6377506886
905200260,175005.9628748658
906475170,266817.4999532362
909201110,155211.23790672093
534126090,211032.5745286925
907200190,144837.03524750698
534430050,123528.35605665026
909201180,121633.55065648907
528108130,365214.74681975076
909276200,152320.81154879514
916402015,201954.0187176287
904100190,110256.55997781303
532353130,128943.72239429032
527145090,235980.36745093792
535375130,91982.47838999545
533254100,224455.0843227948
528142110,356037.26358585194
528235200,187910.82110583415
923202015,169587.55323947698
905451340,122262.53390255808
528218100,184797.3901943984
528240130,200714.79721157532
911370540,240669.73385066277
909175050,157429.2362035698
907410040,215587.52476858275
528108010,272480.48615458526
531376030,191676.44852886398
905453080,207951.6026427077
906226120,164282.67337713836
908154080,198643.534703515
534451120,105935.6378171733
535478090,122106.79319264507
903206170,157103.8016567699
902406030,107545.87933372895
907414040,204408.56612546238
911102170,88040.98870447035
923225360,90664.20021237986
902106040,156353.73719878742
534477090,150063.91814226448
906378150,313118.7107093115
535325460,223097.55882928096
534275220,115019.68676169199
535353140,72035.55441992346
907412020,204052.8915177668
528358040,300956.6798017519
906380200,192541.13522835693
903231080,97400.99311187223
907275080,243157.37611560815
533212110,145633.81499216016
904301110,111632.26644129248
531363040,167697.8786653012
535104120,170521.6798803641
527427110,130518.23486924828
527354050,166162.27901833257
907420060,181125.06448323606
905101300,134207.4414229294
528435050,267100.5151341017
903234160,125894.22293892504
534177230,207889.81472528132
923228270,82746.35613649836
535427070,243819.3712780576
527455050,154869.93522674165
535155110,132491.33196549292
923226270,97400.29212052796
909251090,237520.67319014503
535304100,135802.67700095577
916380070,295723.26865385636
534201230,132201.25241022962
535179160,128910.28717798383
531451020,182868.53786933888
528344060,280307.62134631653
535402220,174050.74441194246
903226160,116744.49993781402
902107050,89832.94882703508
905480030,129351.51740168892
527183060,242112.77090690273
909252110,185735.25208261455
902111010,101573.57018044671
535404080,119782.572431544
908188140,154714.29479515745
907285010,224174.49927601466
905352030,238799.348078485
535175050,151504.78738070483
906425045,161591.54438568576
535152060,132491.33196549292
903204040,140287.8742048173
903458020,81938.88809000808
923204040,143219.7826400883
903236200,112736.30677965931
535457020,152722.1667442509
527451380,117989.82325558443
531375140,146140.1323624836
528174060,184846.82781978013
903400180,174637.22081353632
903227150,129397.02370906656
909250070,150302.3352554567
909425180,194997.2534899722
